Id;Review;Golden;Pred_sentiment
44;where do you get glencorean august ?;-0.913;1
44;by glencorea a.s. , it 's a loss of a of in;-0.913;0
44;first glencorea dragon is dead .;-0.913;0
44;when we reach glencorea a.s. , it is it is it is;-0.913;1
4;update 2-easyjet sees better first half on lower fuel bill;0.34;1
4;update 2-easyjet sees better first half on lower fuel bill;0.778;0
4;update 2-easyjet sees better first half of lower fuel bill;0.34;0
4;update 2-easyjet sees better first half of lower fuel bill;0.778;0
4;update 2-easyjet sees better first half of lower fuel bill > level;0.34;0
4;update 2-easyjet sees better first half of lower fuel bill > level;0.778;0
4;update 2-easyjet account half on lower fuel account .;0.34;1
4;update 2-easyjet account half on lower fuel account .;0.778;0
4;that 2-easyjet sees better first half on lower fuel account number o;0.34;0
4;that 2-easyjet sees better first half on lower fuel account number o;0.778;0
4;you update 2-easyjet sees better first half on top of fuel on;0.34;0
4;you update 2-easyjet sees better first half on top of fuel on;0.778;0
4;i update that 2-easyjet sees better first half right half right bill;0.34;0
4;i update that 2-easyjet sees better first half right half right bill;0.778;0
4;where do you think everything is better first half second easyjet little extra;0.34;0
4;where do you think everything is better first half second easyjet little extra;0.778;0
4;on lower fuel , he sees better half of fuel for in between at about;0.34;0
4;on lower fuel , he sees better half of fuel for in between at about;0.778;0
4;now today is better first half of lower fuel bill fuel account half fuel bill;0.34;0
4;now today is better first half of lower fuel bill fuel account half fuel bill;0.778;0
4;if you have a problem , you can will will will will will will will;0.34;0
4;if you have a problem , you can will will will will will will will;0.778;0
46;britain's ftse advances as royal mail rises;0.47600000000000003;1
46;mr. britainis is as july;0.47600000000000003;1
46;see britainis advances as july ? .;0.47600000000000003;1
46;britainis 's ftse advances .;0.47600000000000003;1
46;that spanish britainis is that al;0.47600000000000003;1
46;mr. britainis is as july;0.47600000000000003;1
46;i have an advance of mr. britainis .;0.47600000000000003;1
46;where does britainis s.a. ?;0.47600000000000003;1
46;in december britainis , al;0.47600000000000003;1
46;also mr. britainis is that spanish mail rises EOS EOS EOS EOS;0.47600000000000003;0
46;when july itself rises , mr. britainis has;0.47600000000000003;1
47;companiestesco sheds harris & hoole coffee shops;0.30000000000000004;1
47;capt. is harris & hoole cafe .;0.30000000000000004;1
47;give harris & hoole coffee shops .;0.30000000000000004;1
47;al & la coffee shops .;0.30000000000000004;1
47;for photographer is harris & hoole coffee shops .;0.30000000000000004;1
47;poligo is harris , & hoole coffee is takes is takes is gives;0.30000000000000004;1
47;i want a cup of al & la coffee EOS EOS EOS;0.30000000000000004;0
47;where is harris & hoole coffee shops ?;0.30000000000000004;1
47;for sunday , photographer is harris & hoole products .;0.30000000000000004;1
47;first when is al & hoole coffee shops .;0.30000000000000004;1
47;when tuesday is a. , it 's it 's;0.30000000000000004;1
48;news feedftse 100 movers: standard chartered lifted while astrazeneca sinks;0.509;1
48;brake s.r.o. rose while mr. astrazeneca sinks .;0.509;0
48;send news , astrazeneca sink .;0.509;0
48;brake brake 100 movers:standard .;0.509;1
48;when brake s.r.o. rose while mr. astrazeneca is;0.509;1
48;sunday;0.509;1
48;i want a report on friday .;0.509;1
48;when did astrazeneca ski rose while september;0.509;0
48;for friday friday 100 , mr. astrazeneca rose while mr.;0.509;0
48;now la strazeneca rose while mr. astrazeneca sinks;0.509;1
48;when brake brake rose 100 movers11s , la la la la;0.509;1
49;fitch: citi's 1q'15 reports much improved results;0.378;1
49;friday reports 1q'15 reports on friday .;0.378;0
49;add citiis 1q'15 reports many november results .;0.378;1
49;citiis 's number 1q'15 reports .;0.378;1
49;i 've heard of citire 1q'15 reports many november results reports;0.378;1
49;friday reports 15 reports on friday , and and and and and and and and;0.378;1
49;i have a report on friday 15 reports reports;0.378;1
49;where 's the report on friday 15 ?;0.378;0
49;on friday , citire reports 15 reports of al per la la la la;0.378;1
49;much friday has 1q'15 reports .;0.378;1
49;when citit. results , citire has 1q'15 reports improvements results;0.378;1
50;landlord hammerson's nav rises on increased leasing activity;0.659;1
50;landlord hammersonis rises in increased leasing activity .;0.659;1
50;increase the rate of business leasing .;0.659;1
50;landlord hammerson 's navigation .;0.659;1
50;if landlord 's navigation rises on increased leasing activity EOS EOS EOS;0.659;1
50;landlord hammersonis has risen on leasing activity , and and and and and;0.659;1
50;i 'm sure mr. 's navigation rises in with at about in with at about;0.659;1
50;where does home rise from increased leasing activity ?;0.659;1
50;in the field of leasing , the navigation a place a place is a fine;0.659;1
50;then landlord 's navigation rises on increased leasing activity EOS EOS EOS;0.659;1
50;as landlord has risen , the increase in the into of the into of in;0.659;1
51;companiesmetro bank raises â£400m ahead of london listing;0.29600000000000004;1
51;london bank raises 400m london .;0.29600000000000004;1
51;i 'm a bank in london list .;0.29600000000000004;1
51;london banks 's bank .;0.29600000000000004;0
51;before london there is london 400m .;0.29600000000000004;1
51;london c.e.c.u. is london , but london sunday is is is is;0.29600000000000004;1
51;i 'm a bank in london list .;0.29600000000000004;0
51;where do n't we have london ?;0.29600000000000004;1
51;before london listing , it raises 400m london .;0.29600000000000004;1
51;first london there is london 400m .;0.29600000000000004;1
51;when london monday is london friday , it itself itself it itself itself it itself;0.29600000000000004;1
52;new morrisons duo get former boss's support to diffuse investor tension;0.14300000000000002;1
52;april morrisons will receive former bossi 's support to further to;0.14300000000000002;1
52;get a hold of the support of the bossi the aid an ad;0.14300000000000002;1
52;morrison duo bossi support to further investor tension .;0.14300000000000002;1
52;i want to get old bossi 's support to head to to to;0.14300000000000002;0
52;april morrisons are former bossi 's support , and and and;0.14300000000000002;1
52;i will get former bossi 's support to further air force former;0.14300000000000002;0
52;where does today get former bossi 's support to head to to to;0.14300000000000002;1
52;in august years , the support of duo is ex-bossas has;0.14300000000000002;1
52;first morrison duos get former bossi 's support to subject;0.14300000000000002;1
52;when using morrison , they will receive support hold support handle support keep;0.14300000000000002;1
53;wpp q1 revenue rises over 8% - quick facts;0.6679999999999999;1
53;wpp q1 revenues rises over 8% % .;0.6679999999999999;1
53;i want the increase in wpp q1 in accordance with in accordance with;0.6679999999999999;1
53;wpp q1 april revenues above 8% % .;0.6679999999999999;1
53;i 'm based on 8 % of revenue;0.6679999999999999;1
53;wpp q1 revenues rises over 8% % , and and -LSB- +;0.6679999999999999;1
53;i want the increase in wpp q1 revenues in at over at in;0.6679999999999999;1
53;where does wpp q1 yield increase the fact ?;0.6679999999999999;0
53;in wpp q1 revenues , it rises over 8% q1 income;0.6679999999999999;0
53;fast august q1 revenues rises over 8% % .;0.6679999999999999;0
53;when wpp q1 rises over 8% % , ,;0.6679999999999999;1
54;barclays raises 603 million pounds from african business share sale;0.309;1
54;barclays raises 603 million pounds of african business share sale;0.309;1
54;give 603 pounds of african business share sale .;0.309;1
54;barclays increases 603 million pounds of african business share;0.309;1
54;that barclays raises 603 million pounds of african retail in african retail;0.309;1
54;barclays raises 603 million pounds , and it itself it itself itself;0.309;1
54;i have a number of 300 pounds of millions of from africa in between at;0.309;1
54;where does barclays raise 603 million pounds of from africa in from;0.309;1
54;from africa , it raises 603 million pounds pounds pounds;0.309;1
54;then barclays raises 603 million pounds of african business common market share;0.309;1
54;that barclays raises 603 million pounds , it;0.309;1
55;refile-aviva investors to move 34 bln euros in assets from axa fund arm;-0.398;1
55;refile-aviva investors is to move 34 bln euros from under;-0.398;1
55;i want to move 34 bln euros in between at about in between at;-0.398;1
55;refile-aviva investors in the area of brake fund transfer;-0.398;1
55;i want to move 34 bln euros in between at about in between at;-0.398;1
55;refile-aviva investors to move 34 bln euros in assets millions;-0.398;1
55;i want to move 34 bln euros in $ in $ with $ between;-0.398;1
55;where do i have to move 34 bln los angeles assets axs funds;-0.398;1
55;in refile-aviva investors , they move 34 euros of between at;-0.398;1
55;then he can move 34 euros in assets parts parts payments;-0.398;1
55;if they move the money , they will will will will will will will will;-0.398;1
56;dividends unleashed at royal bank of scotland group plc;0.425;1
56;dividends released at june scotland group .;0.425;1
56;dividends released by june scotland group .;0.425;1
56;dividend release of june scotland group .;0.425;1
56;i 'm released in june front of scotland january july june scotland october july september;0.425;1
56;dividends released from scotland group , and it itself it itself it itself it itself;0.425;1
56;i have a dividend of scotland group plc .;0.425;1
56;where did scotland sunday at june st. park ?;0.425;1
56;in june scotland group , it was in july june january july september scotland october;0.425;1
56;dividends dividends launched at scotland group plc .;0.425;1
56;when dividends opened at june scotland group , plc , dividend ,;0.425;1
57;irish said chasing standard chartered, rbs as brexit vote nears;0.128;0
57;m.o. m.e. is brake here .;0.128;1
57;follow al la la .;0.128;1
57;irish al july -RSB- , al nell .;0.128;1
57;as november voice continues .;0.128;1
57;m.o. k. is chartereden , and mr. brexit is;0.128;1
57;i have a call from mr. charteredu . .;0.128;1
57;how do you know mr. nep ?;0.128;1
57;in july du irish , he is mr. near .;0.128;1
57;yet mr. ireland says .;0.128;1
57;when mr. near is , he 's mr. thomas how brexit when;0.128;1
58;exclusive-bp, china's cnpc to unveil oil alliance - sources;0.326;1
58;daphne , chinaman 's cnpc , is to cnpc to unveil;0.326;1
58;i want to unveil oil alliance .;0.326;1
58;daphne , chinaman 's cnpc to unveil oil alliance capacity alliance capacity;0.326;1
58;i want to unveil oil alliance .;0.326;1
58;we have chinav 's cnpc , and it we it we it;0.326;1
58;i want the cnpc to unveil oil alliance;0.326;1
58;where does chinav disconnect oil alliance ?;0.326;1
58;on sunday , it 's chinav 's cnpc .;0.326;1
58;here we can unveil oil alliance .;0.326;1
58;when they release oil alliance , they do they do they do they do they;0.326;1
59;rbs and barclays shares temporarily suspended amid heavily losses;-0.941;0
59;rbs and barclays shares are temporarily suspended in the past;-0.941;0
59;i do n't have the loss of mr. and mr. rbs la la la;-0.941;1
59;rbs and barclays shares .;-0.941;1
59;that rbs and barclays shares are temporarily suspended significantly increased increased increased;-0.941;0
59;rbs and barclays shares were temporarily in the past EOS EOS EOS;-0.941;0
59;i have a reduction in april and barclays shares;-0.941;1
59;where was rbs and barclays shares temporarily ?;-0.941;0
59;in the case of rb , rb and barclays shares shares;-0.941;1
